,SMILES,RT,Speed,i-PrOH_proportion,Literature
4518,C[C](C[C@@H](c1ccccc1)c2ccc(F)cc2)=[C]3C(=O)O[C](C)(C)OC3=O,51.4,0.5,0.05,10.1039/C8CC00493E
4519,C[C](C[C@H](c1ccccc1)c2ccc(F)cc2)=[C]3C(=O)O[C](C)(C)OC3=O,54.2,0.5,0.05,10.1039/C8CC00493E
4520,O[C@@H]([C@@H](C=C)c1occc1)C(=O)c2ccccc2,27.8,0.5,0.05,10.1021/jacs.6b06156
4521,O[C@@H]([C@@H](C=C)c1occc1)C(=O)c2ccccc2,27.8,0.5,0.05,10.1021/jacs.6b06156
4522,CCCCCCC[C@H](O)CC(=O)OC,37.4,0.5,0.02,10.1021/ja511371a
4523,CCCCCCC[C@@H](O)CC(=O)OC,54.8,0.5,0.02,10.1021/ja511371a
4524,Cc1ccc(cc1)[S](=O)(=O)n2cc([C@@H](C=C)[C@]3(O)Cc4ccccc4C3=O)c5ccccc25,45.6,1.0,0.1,10.1021/acs.orglett.7b02577
4525,Fc1ccc(/C=C/C[C@H](N=C(c2ccccc2)c3ccccc3)C(=O)NC(c4ccccc4)c5ccccc5)cc1,51.3,1.0,0.05,10.1039/C7CC08732B
4526,Fc1ccc(/C=C/C[C@@H](N=C(c2ccccc2)c3ccccc3)C(=O)NC(c4ccccc4)c5ccccc5)cc1,55.2,1.0,0.05,10.1039/C7CC08732B
4527,[O-][N+](=O)c1ccc(cc1)[S](=O)(=O)N2N=C([C@H](CC2=O)c3ccccc3)c4cccc5ccccc45,32.7,0.7,0.3,10.1039/D1SC01891D
4528,[O-][N+](=O)c1ccc(cc1)[S](=O)(=O)N2N=C([C@@H](CC2=O)c3ccccc3)c4cccc5ccccc45,55.4,0.7,0.3,10.1039/D1SC01891D
4529,CCOC(=O)[C@@]1([C@@H](N[C@@H]([C@H]1c2ccccc2)C(=O)OC)\C=C\c3ccccc3)C(F)(F)F,39.2,0.5,0.1,10.1021/acscatal.6b03015
4530,Clc1cccc2C(CNc12)[C@]3(CC=O)C(=O)N(Cc4ccccc4)c5ccccc35,39.95,0.8,0.3,10.1021/ol400845c
4531,Clc1cccc2C(CNc12)[C@@]3(CC=O)C(=O)N(Cc4ccccc4)c5ccccc35,55.86,0.8,0.3,10.1021/ol400845c
4532,C[C](C[C@@H](c1ccccc1)c2ccc(C)cc2)=[C]3C(=O)O[C](C)(C)OC3=O,50.5,0.5,0.05,10.1039/C8CC00493E
4533,C[C](C[C@H](c1ccccc1)c2ccc(C)cc2)=[C]3C(=O)O[C](C)(C)OC3=O,56.2,0.5,0.05,10.1039/C8CC00493E
4534,CCO[P](=O)(OCC)[C@@]1(N[S](=O)(=O)c2ccccc12)[C@H](N=C(c3ccccc3)c4ccccc4)C(=O)OC(C)(C)C,61.6,0.5,0.08,10.1002/adsc.201800850
4535,COc1ccc(cc1)[C@H]2CC=C[C@H]3[C@@H]4CCN(Cc5ccccc5)C(=O)N4[S](=O)(=O)[C@H]23,31.83,1.0,0.3,10.1002/ange.201709681
4536,C[C](C[C@@H](c1ccccc1)c2ccc(cc2)C(F)(F)F)=[C]3C(=O)O[C](C)(C)OC3=O,46.2,0.5,0.05,10.1039/C8CC00493E
4537,C[C](C[C@H](c1ccccc1)c2ccc(cc2)C(F)(F)F)=[C]3C(=O)O[C](C)(C)OC3=O,56.6,0.5,0.05,10.1039/C8CC00493E
4538,O[C@H]1CC[C@H]1Cc2ccccc2,60.3,0.8,0.015,10.1002/CJOC.201800088
4539,O[C@@H]1CC[C@H]1Cc2ccccc2,56.9,0.8,0.015,10.1002/CJOC.201800088
4540,O=[S]1(=O)N[C@](CCCOCc2ccccc2)(c3ccccc3)c4ccccc14,61.8,0.5,0.2,10.1002/anie.201302861
4541,O=[S]1(=O)N[C@@](CCCOCc2ccccc2)(c3ccccc3)c4ccccc14,56.9,0.5,0.2,10.1002/anie.201302861
4542,CCCCCCCCc1cnc2c(CC[C@]2(Cc3ccc(cc3)C#N)C#N)c1,52.411,0.7,0.02,10.1002/anie.202105452
4543,CCCCCCCCc1cnc2c(CC[C@@]2(Cc3ccc(cc3)C#N)C#N)c1,57.282,0.7,0.02,10.1002/anie.202105452
4544,O=C1C[C@H](Cc2ccc3OCOc3c2)C(=O)N1Cc4ccccc4,52.2,0.5,0.08,10.1002/anie.201209126
4545,O=C1C[C@@H](Cc2ccc3OCOc3c2)C(=O)N1Cc4ccccc4,58.1,0.5,0.08,10.1002/anie.201209126
4546,CCOC(=O)C[C@H]1[C@@H](c2ccc(cc2)C(C)C)c3cc(oc3N(C1=O)[S](=O)(=O)c4ccc(C)cc4)c5ccccc5,93.4,0.5,0.1,10.1002/anie.201910922
4547,O=C(NC(c1ccccc1)c2ccccc2)[C@H](C\C=C\c3occc3)N=C(c4ccccc4)c5ccccc5,53.1,1.0,0.05,10.1039/C7CC08732B
4548,O=C(NC(c1ccccc1)c2ccccc2)[C@@H](C\C=C\c3occc3)N=C(c4ccccc4)c5ccccc5,58.4,1.0,0.05,10.1039/C7CC08732B
4549,O=C1O[C@H](N(c2ccccn2)[S](=O)(=O)c3ccccc3)c4ccccc14,72.5,0.6,0.2,10.1039/D1QO00212K
4550,O=C1O[C@@H](N(c2ccccn2)[S](=O)(=O)c3ccccc3)c4ccccc14,58.4,0.6,0.2,10.1039/D1QO00212K
4551,Cc1ccc(cc1)[S](=O)(=O)N2CC[C@H](C2)c3cccc(Br)c3,56.0,1.0,0.02,10.1039/C7QO00248C
4552,Cc1ccc(cc1)[S](=O)(=O)N2CC[C@@H](C2)c3cccc(Br)c3,58.7,1.0,0.02,10.1039/C7QO00248C
4553,CCOC(=O)[C@@]1(N[S](=O)(=O)c2ccc(OC(F)(F)F)cc12)[C@H](N=C(c3ccccc3)c4ccccc4)C(=O)OC(C)(C)C,185.1,0.5,0.03,10.1002/adsc.201800850
4554,COC(=O)C[C@H](O)C(C)(C)C,5.24,1.0,0.1,10.1002/anie.201502860
4555,COC(=O)C[C@@H](O)C(C)(C)C,6.0,1.0,0.1,10.1002/anie.201502860
4556,CN(C[C@H](O)c1cccc(Br)c1)Cc2ccccc2,5.6,1.0,0.01,10.1055/s/0034/1378891
4557,CN(C[C@@H](O)c1cccc(Br)c1)Cc2ccccc2,6.0,1.0,0.01,10.1055/s/0034/1378891
4558,CON1[C@@H](Cc2cc(C)sc2C1=O)\C=C\c3ccccc3,8.312,1.0,0.3,10.1021/acs.orglett.9b00216
4559,CON1[C@H](Cc2cc(C)sc2C1=O)\C=C\c3ccccc3,6.022,1.0,0.3,10.1021/acs.orglett.9b00216
4560,CCOC(=O)[C@@]1(O[C@H](OC(=C[C@H]1c2ccccc2)C(=O)OC)c3cccc4ccccc34)c5ccccc5,9.39,1.0,0.15,10.1039/D1SC01019K
4561,Cc1oc(c2ccccc2)c3[C@H](N(O[C@@H](c4ccccc4)c13)c5ccccc5)c6ccccc6,10.3,0.8,0.1,10.1002/anie.201003136
4562,COc1ccccc1[C@@](c2[nH]cc(C)c2)(c3[nH]c4ccccc4c3c5ccccc5)c6ccccc6,11.0,1.0,0.05,10.1038/s41929/020/00535/4
4563,COc1ccccc1[C@](c2[nH]cc(C)c2)(c3[nH]c4ccccc4c3c5ccccc5)c6ccccc6,6.1,1.0,0.05,10.1038/s41929/020/00535/4
4564,Cc1ccc(cc1)c2oc(C)c3[C@@H](ON([C@H](c4ccccc4)c23)c5ccccc5)c6ccccc6,14.0,0.8,0.1,10.1002/anie.201003136
4565,COc1ccccc1[C@@](c2[nH]c(C)cc2)(c3ccccc3)c4ccc(O)c(C)c4,5.2,1.0,0.1,10.1038/s41929/020/00535/4
4566,COc1ccccc1[C@](c2[nH]c(C)cc2)(c3ccccc3)c4ccc(O)c(C)c4,6.1,1.0,0.1,10.1038/s41929/020/00535/4
4567,COC(=O)[C@](N)(CC=C)[C@H](C=C)c1ccccc1,6.4,1.0,0.05,10.1021/jacs.8b00187
4568,COC(=O)[C@@](N)(CC=C)[C@H](C=C)c1ccccc1,6.1,1.0,0.05,10.1021/jacs.8b00187
4569,COC(=O)[C@](N)(CC=C)[C@H](C=C)c1ccccc1,6.4,1.0,0.05,10.1021/jacs.8b00187
4570,COC(=O)[C@@](N)(CC=C)[C@H](C=C)c1ccccc1,6.1,1.0,0.05,10.1021/jacs.8b00187
4571,CC(C)(C)NC(=O)[C@H]1CCc2ccccc2N1,6.6,0.8,0.15,10.1021/acs.orglett.1c03430
4572,CC(C)(C)NC(=O)[C@@H]1CCc2ccccc2N1,6.1,0.8,0.15,10.1021/acs.orglett.1c03430
4573,CCOC(=O)[C@@]1(O[C@H](OC(=C[C@H]1c2ccccc2)C(=O)OC)c3ccccc3)c4cccc(C)c4,8.05,1.0,0.05,10.1039/D1SC01019K
4574,COc1cccc(c1)[C@@H]2CCC[C@H](CC(=O)OC(C)C)O2,5.4,1.0,0.05,10.1021/ol3020144
4575,CC(C)(C)OC(=O)C(C)(C)C[C@@H](C#Cc1ccc(cc1)C#N)c2cccc(Br)c2,6.45,1.0,0.02,10.1021/jacs.0c03130
4576,CC(C)(C)OC(=O)C(C)(C)C[C@H](C#Cc1ccc(cc1)C#N)c2cccc(Br)c2,6.14,1.0,0.02,10.1021/jacs.0c03130
4577,COc1ccccc1C[C@H]2CCON2C(=O)OC(C)(C)C,8.721,0.8,0.1,10.1039/D1SC01337H
4578,COc1ccccc1C[C@@H]2CCON2C(=O)OC(C)(C)C,6.19,0.8,0.1,10.1039/D1SC01337H
4579,COC(=O)[C@]1(CCC(=N1)c2ccccc2)[C@H](C=C)c3ccccc3,19.6,1.0,0.05,10.1021/jacs.8b00187
4580,COC(=O)[C@@]1(CCC(=N1)c2ccccc2)[C@H](C=C)c3ccccc3,6.2,1.0,0.05,10.1021/jacs.8b00187
4581,CN(C[C@H](O)c1cccc(Cl)c1)Cc2ccccc2,5.8,1.0,0.01,10.1055/s/0034/1378891
4582,CN(C[C@@H](O)c1cccc(Cl)c1)Cc2ccccc2,6.2,1.0,0.01,10.1055/s/0034/1378891
4583,FC(F)(F)[C@@H]1CC(=O)N(N1)c2ccccc2,7.5,0.7,0.3,10.1039/C5SC00835B
4584,FC(F)(F)[C@H]1CC(=O)N(N1)c2ccccc2,6.2,0.7,0.3,10.1039/C5SC00835B
4585,Oc1ccccc1[C@H](SC(c2ccccc2)(c3ccccc3)c4ccccc4)c5ccc(Cl)cc5,8.3,1.0,0.1,10.1055/s/0035/1560546
4586,Oc1ccccc1[C@@H](SC(c2ccccc2)(c3ccccc3)c4ccccc4)c5ccc(Cl)cc5,6.2,1.0,0.1,10.1055/s/0035/1560546
4587,CON1[C@@H](Cc2c(OC)c(OC)c(OC)cc2C1=O)\C=C\c3ccccc3,20.306,1.0,0.3,10.1021/acs.orglett.9b00216
4588,CON1[C@H](Cc2c(OC)c(OC)c(OC)cc2C1=O)\C=C\c3ccccc3,6.216,1.0,0.3,10.1021/acs.orglett.9b00216
4589,CCOC(=O)[C@@]1(O[C@H](OC(=C[C@H]1c2ccccc2)C(=O)OC)c3ccccc3)c4ccc(C)c(F)c4,11.58,1.0,0.05,10.1039/D1SC01019K
4590,CC(C)c1cc(C(C)C)c(C(=S)N2CCCC[C@@H]2c3ccc(C=C)cc3)c(c1)C(C)C,12.73,1.0,0.05,10.1002/anie.201812426
4591,CC(C)c1cc(C(C)C)c(C(=S)N2CCCC[C@H]2c3ccc(C=C)cc3)c(c1)C(C)C,6.26,1.0,0.05,10.1002/anie.201812426
4592,CCOC(=O)[C@@]1(O[C@H](OC(=C[C@H]1c2ccccc2)C(=O)OC)c3ccccc3)c4ccc(I)cc4,9.76,1.0,0.1,10.1039/D1SC01019K
4593,CCOC(=O)[C@@]1(O[C@H](OC(=C[C@H]1c2ccccc2)C(=O)OC)c3ccc4OCOc4c3)c5ccccc5,10.7,1.0,0.15,10.1039/D1SC01019K
4594,COc1cccc(c1)N2CCN(CC2)C3=Nc4c(F)cccc4[C@H](CC(O)=O)N3c5cc(ccc5OC)C(F)(F)F,7.02,1.0,0.2,10.1002/ange.201709681
4595,COc1cccc(c1)N2CCN(CC2)C3=Nc4c(F)cccc4[C@@H](CC(O)=O)N3c5cc(ccc5OC)C(F)(F)F,6.27,1.0,0.2,10.1002/ange.201709681
4596,Cc1oc(c2ccccc2)c3[C@H](N(O[C@@H](c4ccccc4)c13)c5ccccc5)c6ccc(Br)cc6,10.5,0.8,0.1,10.1002/anie.201003136
4597,COc1ccccc1[C@@](c2[nH]ccc2)(c3[nH]c4ccccc4c3c5ccccc5)c6ccc(SC)cc6,10.8,1.0,0.1,10.1038/s41929/020/00535/4
4598,COc1ccccc1[C@](c2[nH]ccc2)(c3[nH]c4ccccc4c3c5ccccc5)c6ccc(SC)cc6,6.3,1.0,0.1,10.1038/s41929/020/00535/4
4599,COc1ccccc1[C@@](c2[nH]ccc2)(c3[nH]c4ccccc4c3c5ccccc5)c6cscc6,13.0,1.0,0.1,10.1038/s41929/020/00535/4
4600,COc1ccccc1[C@](c2[nH]ccc2)(c3[nH]c4ccccc4c3c5ccccc5)c6cscc6,6.3,1.0,0.1,10.1038/s41929/020/00535/4
4601,CC(C)(C)OC(=O)N1C(=O)[C@](C)(c2ccccc12)[C@]3(C)C(=O)Nc4ccccc34,5.0,1.0,0.1,10.31635/ccschem.020.202000443
4602,CC(C)(C)OC(=O)N1C(=O)[C@@](C)(c2ccccc12)[C@]3(C)C(=O)Nc4ccccc34,6.3,1.0,0.1,10.31635/ccschem.020.202000443
4603,Cc1c2C[C@@](O)(C(=O)n2c3ccccc13)C(F)(F)F,5.4,1.0,0.1,10.1002/anie.201909397
4604,Cc1c2C[C@](O)(C(=O)n2c3ccccc13)C(F)(F)F,6.3,1.0,0.1,10.1002/anie.201909397
4605,CN(C[C@](CSc1sc2ccc(Cl)cc2n1)(OCc3ccccc3)C#Cc4ccccc4)C(c5ccccc5)c6ccccc6,5.7,1.0,0.01,10.1002/anie.201712395
4606,CN(C[C@@](CSc1sc2ccc(Cl)cc2n1)(OCc3ccccc3)C#Cc4ccccc4)C(c5ccccc5)c6ccccc6,6.3,1.0,0.01,10.1002/anie.201712395
4607,COC(=O)[C@H](F)CCc1sccc1,6.0,1.0,0.03,10.1002/anie.201409961
4608,COC(=O)[C@@H](F)CCc1sccc1,6.3,1.0,0.03,10.1002/anie.201409961
4609,COc1ccccc1[C@@](c2[nH]c(C)cc2)(c3ccccc3)c4ccc(O)cc4C,7.8,1.0,0.1,10.1038/s41929/020/00535/4
4610,COc1ccccc1[C@](c2[nH]c(C)cc2)(c3ccccc3)c4ccc(O)cc4C,6.3,1.0,0.1,10.1038/s41929/020/00535/4
4611,CCOC(=O)[C@@]1(O[C@H](OC(=C[C@H]1c2ccccc2)C(=O)OC)c3ccccc3)c4ccccc4,9.99,1.0,0.05,10.1039/D1SC01019K
4612,CC(C)(C)OC(=O)[C@](O)(Sc1cccc(Cl)c1)[Si](C)(c2ccccc2)c3ccccc3,7.69,1.0,0.03,10.1039/D1SC01096D
4613,CC(C)(C)OC(=O)[C@@](O)(Sc1cccc(Cl)c1)[Si](C)(c2ccccc2)c3ccccc3,6.32,1.0,0.03,10.1039/D1SC01096D
4614,O[C@H]1[C@@H](C2=CC=CC=C2)CCC[C@H]1CC(O)C,8.26,1.0,0.15,10.1002/anie.201207561
4615,OC(=O)[C@H](C1CCCC1)c2ccccc2,5.3,1.0,0.2,10.1021/ol401593a
4616,OC(=O)[C@@H](C1CCCC1)c2ccccc2,6.33,1.0,0.2,10.1021/ol401593a
4617,OC(=O)[C@H](C1CCCC1)c2ccccc2,5.3,1.0,0.2,10.1021/ol401593a
4618,OC(=O)[C@@H](C1CCCC1)c2ccccc2,6.33,1.0,0.2,10.1021/ol401593a
4619,CCC[C@H](C=C)N(C(=O)OC(C)(C)C)C(=O)c1ccccc1,6.1,1.0,0.008,10.1021/acscatal.0c00712
4620,CCC[C@@H](C=C)N(C(=O)OC(C)(C)C)C(=O)c1ccccc1,6.35,1.0,0.008,10.1021/acscatal.0c00712
4621,C[C@H](Br)[C@@H]1CC(CN1[S](=O)(=O)c2ccccc2)(c3ccccc3)c4ccccc4,5.31,1.0,0.3,10.1002/anie.201705066
4622,O[C@H](C1CCCCC1)[C@@H]2CCN(Cc3ccccc3)C2=O,7.45,1.0,0.1,10.1021/acs.orglett.6b03397
4623,CC[C@@H](C)CC(O)=O,6.1,1.0,0.15,10.1039/C6SC03764J
4624,CC[C@H](C)CC(O)=O,6.46,1.0,0.15,10.1039/C6SC03764J
4625,CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@@]1(C)[C@H](C=C)c3ccccc3,6.9,1.0,0.05,10.1021/jacs.8b00187
4626,CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]1(C)[C@H](C=C)c3ccccc3,6.9,1.0,0.05,10.1021/jacs.8b00187
4627,CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@@]1(C)[C@H](C=C)c3ccccc3,6.5,1.0,0.05,10.1021/jacs.8b00187
4628,FC(F)(F)[C@@H]1NN(C(=O)[C@H]1Cc2ccccc2)c3ccccc3,7.1,0.7,0.3,10.1039/C5SC00835B
4629,CCOC(OCC)C#C[C@H](CC(C)(C)C(=O)OC(C)(C)C)c1ccccc1,5.82,1.0,0.007,10.1021/jacs.0c03130
4630,CCOC(OCC)C#C[C@@H](CC(C)(C)C(=O)OC(C)(C)C)c1ccccc1,6.57,1.0,0.007,10.1021/jacs.0c03130
4631,CCOC(=O)[C@@]1(O[C@H](OC(=C[C@H]1c2cccc(Cl)c2)C(=O)OC)c3ccccc3)c4ccccc4,9.2,1.0,0.05,10.1039/D1SC01019K
4632,CCOC(=O)[C@@]1(O[C@H](OC(=C[C@H]1c2ccccc2)C(=O)OC)c3ccccc3)c4ccc(Cl)c(Cl)c4,12.01,1.0,0.05,10.1039/D1SC01019K
4633,CC(C)(C)N1[C@H](Sc2ccccc2)C(=O)N(C1=O)C(C)(C)C,9.23,1.0,0.05,10.1021/jacs.7b12628
4634,CC(C)(C)N1[C@@H](Sc2ccccc2)C(=O)N(C1=O)C(C)(C)C,6.58,1.0,0.05,10.1021/jacs.7b12628
4635,COc1ccccc1[C@@](c2[nH]ccc2)(c3[nH]c4ccccc4c3c5ccccc5)c6ccc(F)cc6,14.5,1.0,0.1,10.1038/s41929/020/00535/4
4636,COc1ccccc1[C@](c2[nH]ccc2)(c3[nH]c4ccccc4c3c5ccccc5)c6ccc(F)cc6,6.6,1.0,0.1,10.1038/s41929/020/00535/4
4637,COc1ccccc1[C@@](c2[nH]ccc2)(c3[nH]c4ccccc4c3c5ccccc5)c6ccc7OCOc7c6,15.1,1.0,0.1,10.1038/s41929/020/00535/4
4638,COc1ccccc1[C@](c2[nH]ccc2)(c3[nH]c4ccccc4c3c5ccccc5)c6ccc7OCOc7c6,6.6,1.0,0.1,10.1038/s41929/020/00535/4
4639,FC(F)(F)[C@@]1(CO1)CSc2sc3ccccc3n2,5.9,1.0,0.01,10.1002/anie.201300188
4640,FC(F)(F)[C@]1(CO1)CSc2sc3ccccc3n2,6.6,1.0,0.01,10.1002/anie.201300188
4641,CCOc1ccc2nc(SC[C@H](CN(C)C(c3ccccc3)c4ccccc4)c5cccc(c5)C(F)(F)F)sc2c1,7.0,1.0,0.01,10.1002/anie.201712395
4642,CCOc1ccc2nc(SC[C@@H](CN(C)C(c3ccccc3)c4ccccc4)c5cccc(c5)C(F)(F)F)sc2c1,6.6,1.0,0.01,10.1002/anie.201712395
4643,COc1ccc2sc(S[C@@H]3CN(C[C@H]3O)C(=O)OC(C)(C)C)nc2c1,7.9,1.0,0.2,10.1021/ol402797v
4644,C[C@H](c1ccccc1)c2c[nH]c3c(C)cccc23,8.3,1.0,0.03,10.1021/ja510980d
4645,C[C@@H](c1ccccc1)c2c[nH]c3c(C)cccc23,6.6,1.0,0.03,10.1021/ja510980d
4646,COc1ccccc1[C@@](c2[nH]ccc2)(c3[nH]c4ccc(F)cc4c3c5ccccc5)c6ccccc6,8.3,1.0,0.1,10.1038/s41929/020/00535/4
4647,COc1ccccc1[C@](c2[nH]ccc2)(c3[nH]c4ccc(F)cc4c3c5ccccc5)c6ccccc6,6.6,1.0,0.1,10.1038/s41929/020/00535/4
4648,O[C@H]1[C@@H](C2=C(CCO)C=CC=C2)CCC1,8.63,1.0,0.15,10.1002/anie.201207561
4649,CCOC(=O)[C@@]1(O[C@H](OC(=C[C@H]1c2ccc(C)cc2)C(=O)OC)c3ccccc3)c4ccccc4,10.39,1.0,0.05,10.1039/D1SC01019K
4650,CCOC(=O)[C@@]1(O[C@H](OC(=C[C@H]1c2ccccc2)C(=O)OC)c3ccccc3C)c4ccccc4,12.16,1.0,0.1,10.1039/D1SC01019K
4651,C[C@@H](CCC=C(C)C)c1ccc(C)cc1C(O)=O,5.37,2.0,0.15,10.1039/C4OB00018H
4652,C[C@H](CCC=C(C)C)c1ccc(C)cc1C(O)=O,6.69,2.0,0.15,10.1039/C4OB00018H
4653,COC(=O)[C@]1(CCC(=N1)c2cccc(C)c2)[C@@H](C=C)c3ccccc3,5.2,1.0,0.05,10.1021/jacs.8b00187
4654,COC(=O)[C@]1(CCC(=N1)c2cccc(C)c2)[C@@H](C=C)c3ccccc3,5.2,1.0,0.05,10.1021/jacs.8b00187
4655,CCOC(=O)C[C@H]1CCC[C@H](O1)c2ccccc2OC,6.08,1.0,0.02,10.1021/ol3020144
4656,CCOC(=O)C[C@@H]1CCC[C@H](O1)c2ccccc2OC,6.7,1.0,0.02,10.1021/ol3020144
4657,Clc1cccc(c1)[C@H]2CCc3ccccc3N2,7.5,0.8,0.15,10.1002/cjoc.202000409
4658,Clc1cccc(c1)[C@@H]2CCc3ccccc3N2,6.7,0.8,0.15,10.1002/cjoc.202000409
4659,CCCCO[C@H](c1cscc1)c2ccccc2O,7.5,1.0,0.01,10.1021/acs.orglett.5b03072
4660,CCCCO[C@@H](c1cscc1)c2ccccc2O,6.7,1.0,0.01,10.1021/acs.orglett.5b03072
4661,CCCCO[C@H](c1ccccc1)c2cc(C)ccc2O,8.2,1.0,0.01,10.1021/acs.orglett.5b03072
4662,CCCCO[C@@H](c1ccccc1)c2cc(C)ccc2O,6.7,1.0,0.01,10.1021/acs.orglett.5b03072
4663,CCCCC#C[C@@H](Nc1ccc(OC)cc1)C(F)(F)F,8.5,0.8,0.05,10.1021/acs.orglett.6b02283
4664,CCCCC#C[C@H](Nc1ccc(OC)cc1)C(F)(F)F,6.7,0.8,0.05,10.1021/acs.orglett.6b02283
4665,CCOC(=O)[C@@](NC(=O)OC(C)(C)C)(OCC)C#C[Si](C)(C)C,5.107,1.0,0.05,10.1038/s41467/022/28002/7
4666,CCOC(=O)[C@](NC(=O)OC(C)(C)C)(OCC)C#C[Si](C)(C)C,6.739,1.0,0.05,10.1038/s41467/022/28002/7
4667,CCOC(=O)CCC[C@@H](O)C1CCCCC1,6.16,1.0,0.05,10.1021/ja510990v
4668,CCOC(=O)CCC[C@H](O)C1CCCCC1,6.76,1.0,0.05,10.1021/ja510990v
4669,CCOC(=O)[C@@]1(O[C@H](OC(=C[C@H]1c2ccccc2)C(=O)OC(C)C)c3ccccc3)c4ccccc4,9.2,1.0,0.02,10.1039/D1SC01019K
4670,CCOc1cc(OCC)cc(c1)C2=N[C@](C(=O)O2)(c3ccccc3)[C@@]4(C)CC(C)(C)CO4,4.55,1.0,0.03,10.1016/j.tetlet.2011.08.123
4671,Brc1ccc(cc1)[C@H]2N(O[C@H]3CCCc4oc(c5ccccc5)c2c34)c6ccccc6,13.4,0.8,0.1,10.1002/anie.201003136
4672,Brc1ccc(cc1)[C@@H]2N(O[C@H]3CCCc4oc(c5ccccc5)c2c34)c6ccccc6,6.8,0.8,0.1,10.1002/anie.201003136
4673,CCCCO[C@H](c1ccccc1)c2ccccc2O,7.5,1.0,0.01,10.1021/acs.orglett.5b03072
4674,CCCCO[C@@H](c1ccccc1)c2ccccc2O,6.8,1.0,0.01,10.1021/acs.orglett.5b03072
4675,Cc1ccccc1[C@H]2CC(=O)c3ccccc3C24OCCO4,7.8,1.0,0.1,10.1016/j.tetlet.2016.03.072
4676,Cc1ccccc1[C@@H]2CC(=O)c3ccccc3C24OCCO4,6.8,1.0,0.1,10.1016/j.tetlet.2016.03.072
4677,CCOC(=O)[C@@]1(O[C@H](OC(=C[C@H]1c2ccc(F)cc2)C(=O)OC)c3ccccc3)c4ccccc4,10.4,1.0,0.05,10.1039/D1SC01019K
4678,COc1ccc(cc1)C#C[C@H](CC(C)(C)C(=O)OC(C)(C)C)c2ccccc2,6.09,1.0,0.01,10.1021/jacs.0c03130
4679,COc1ccc(cc1)C#C[C@@H](CC(C)(C)C(=O)OC(C)(C)C)c2ccccc2,6.83,1.0,0.01,10.1021/jacs.0c03130
4680,CC(C)(C)OC(=O)N1OCC[C@@H]1Cc2ccc(cc2)C(C)(C)C,5.764,0.8,0.1,10.1039/D1SC01337H
4681,CC(C)(C)OC(=O)N1OCC[C@H]1Cc2ccc(cc2)C(C)(C)C,6.84,0.8,0.1,10.1039/D1SC01337H
4682,CON1[C@@H](Cc2c3ccccc3n(C)c2C1=O)\C=C\c4ccccc4,9.705,1.0,0.3,10.1021/acs.orglett.9b00216
4683,CON1[C@H](Cc2c3ccccc3n(C)c2C1=O)\C=C\c4ccccc4,6.845,1.0,0.3,10.1021/acs.orglett.9b00216
4684,CCOC(=O)[C@@]1(O[C@H](OC(=C[C@H]1c2ccccc2)C(=O)OC)c3ccccc3)c4ccc(C)cc4,11.75,1.0,0.05,10.1039/D1SC01019K
4685,CC(C)(C)OC(=O)N[C@@H]([C@@H](O)c1ccccc1)c2ccccc2,8.27,1.0,0.15,10.1002/anie.201400236
4686,CC(C)(C)[P@](=O)(Cc1cccc(c1)C(F)(F)F)c2ccccc2,5.47,1.0,0.15,10.1002/anie.202111957
4687,CC(C)(C)[P@@](=O)(Cc1cccc(c1)C(F)(F)F)c2ccccc2,6.9,1.0,0.15,10.1002/anie.202111957
4688,CCOc1ccc2nc(SC[C@H](CNC(=O)c3cc(OC)c(OC)c(OC)c3)CC(C)C)sc2c1,6.3,1.0,0.3,10.1021/jacs.5b03083
4689,CCOc1ccc2nc(SC[C@@H](CNC(=O)c3cc(OC)c(OC)c(OC)c3)CC(C)C)sc2c1,6.9,1.0,0.3,10.1021/jacs.5b03083
4690,Fc1ccc2N[C@H](CCc2c1)c3ccccc3,7.6,0.8,0.15,10.1002/cjoc.202000409
4691,Fc1ccc2N[C@@H](CCc2c1)c3ccccc3,6.9,0.8,0.15,10.1002/cjoc.202000409
4692,C1Cc2ccccc2N[C@H]1c3occc3,7.9,0.8,0.15,10.1002/cjoc.202000409
4693,C1Cc2ccccc2N[C@@H]1c3occc3,6.9,0.8,0.15,10.1002/cjoc.202000409
4694,Cc1[nH]c(cc1)[C@](c2ccccc2)(c3ccc(O)cc3)c4ccccc4OC(F)(F)F,9.0,1.0,0.05,10.1038/s41929/020/00535/4
4695,Cc1[nH]c(cc1)[C@@](c2ccccc2)(c3ccc(O)cc3)c4ccccc4OC(F)(F)F,6.9,1.0,0.05,10.1038/s41929/020/00535/4
4696,CN1C(=O)[C@@]2(C=Cc3ccccc3C2=O)c4c(C)cc(C)cc14,10.38,1.0,0.3,10.1002/chem.201501583
4697,CN1C(=O)[C@]2(C=Cc3ccccc3C2=O)c4c(C)cc(C)cc14,6.91,1.0,0.3,10.1002/chem.201501583
4698,CC(C)[Si](C#C[C@@H](CCCCl)c1cc(cc(c1)c2ccccc2)c3ccccc3)(C(C)C)C(C)C,8.04,1.0,0.0,10.1021/jacs.0c09125
